tokyosento	id	open	name	address	access	closed-days	laundry	office-hours	visited
item-cnt-488.html	世田谷 33	1	世田谷温泉 四季の湯	世田谷区桜丘二丁目 18-26	小田急線「千歳船橋」駅下車、徒歩3分	月曜	1	15:00-24:00	0
item-cnt-502.html	世田谷 34	1	湯パークレビランド	世田谷区祖師谷一丁目 24-1	小田急線「祖師ケ谷大蔵」駅下車、徒歩10分	火曜/祝日は翌日休	1	15:00-26:00	0
item-cnt-503.html	世田谷 35	1	そしがや温泉２１	世田谷区祖師谷三丁目 36-21	小田急線「祖師ヶ谷大蔵」駅下車、徒歩5分	無休（元旦のみ休業）	1	14:00-24:00/入浴券購入は23:30終了	0
item-cnt-511.html	世田谷 36	1	栄湯	世田谷区用賀四丁目 31-3	東急田園都市線「用賀」駅下車、徒歩5分	月曜、火曜	1	16:00-23:30	0
item-cnt-509.html	世田谷 37	1	藤の湯	世田谷区玉川台二丁目 1-16	東急田園都市線「用賀」駅下車、徒歩8分	金曜、第4木曜	1	15:30-23:00	0
item-cnt-510.html	世田谷 41	0	栗の湯	世田谷区新町一丁目 36-6	東急田園都市線「桜新町」駅下車、徒歩7分	不定休	1	15:40-20:00	0
item-cnt-483.html	世田谷 44	0	ノザワランド	世田谷区野沢四丁目 4-11	東急田園都市線「駒沢大学」駅下車、徒歩12分	月曜/祝日の場合は翌日休	1	15:00-23:00	0
item-cnt-507.html	世田谷 47	1	松の湯	世田谷区奥沢四丁目 24-2	東急目黒線「奥沢」駅下車、徒歩2分	火、水曜	1	15:30-22:00/土日は15時より営業	1
item-cnt-506.html	世田谷 48	0	つばめ湯	世田谷区奥沢一丁目 40-14	東急大井町線「緑が丘」駅下車、徒歩5分	火曜	0	15:30-24:00/日曜、祝日は15時-	0
item-cnt-354.html	渋谷 1	1	羽衣湯	渋谷区本町三丁目 24-20	都営大江戸線「西新宿５丁目」駅下車、徒歩4分	金曜	1	14:00-25:30/日曜は13時から営業	0
item-cnt-353.html	渋谷 4	1	第二かねき湯	渋谷区本町一丁目 31-2	京王新線「初台」駅下車、徒歩8分	月曜	1	16:00-24:00	0
item-cnt-351.html	渋谷 5	1	観音湯	渋谷区幡ケ谷二丁目 46-7	京王新線「幡ヶ谷」駅下車、徒歩3分	不定休	1	13:30-24:00	0
item-cnt-350.html	渋谷 7	1	渋谷笹塚温泉 栄湯	渋谷区笹塚二丁目 9-5	京王線「笹塚」駅下車、徒歩5分	水曜、第 3 木曜	1	15:00-25:30/第1・3日曜 13:00-24:00/第2・4・5日曜 15:00-24:00/(最終受付は閉店の30分前まで)	1
item-cnt-356.html	渋谷 8	1	仙石湯	渋谷区西原二丁目 27-5	京王新線「幡ヶ谷」駅下車、徒歩3分	月曜	1	16:00-24:00	0
item-cnt-357.html	渋谷 9	1	大黒湯	渋谷区西原三丁目 24-5	小田急線「代々木上原」駅下車、徒歩3分	第 1, 3 水曜	1	15:00-25:30/日曜は12時から営業	0
item-cnt-355.html	渋谷 10	1	八幡湯	渋谷区富ケ谷一丁目 2-10	小田急線「代々木八幡」駅下車、徒歩2分	金曜	1	15:30-24:00	0
item-cnt-347.html	渋谷 13	1	さかえ湯	渋谷区東一丁目 31-19	山手線「渋谷」駅下車、徒歩8分	金曜/銭湯の日、しょうぶ湯、ゆず湯は営業	1	15:30-25:00/女湯は24:30まで	0
item-cnt-344.html	渋谷 14	1	改良湯	渋谷区東二丁目 19-9	山手線「渋谷」駅下車、徒歩12分/山手線「恵比寿」駅下車、徒歩12分	土曜	1	15:00-24:30/日曜・祝日13:00-23:00/(最終入場は閉店30分前まで)	0
item-cnt-346.html	渋谷 15	1	広尾湯	渋谷区広尾五丁目 4-16	東京メトロ日比谷線「広尾」駅下車、徒歩1分	水曜	1	15:00-24:00	0
item-cnt-345.html	渋谷 18	1	宝来湯	渋谷区恵比寿三丁目 39-5	東京メトロ日比谷線「広尾」駅下車、徒歩8分	土曜	1	16:00-23:00/日曜・祝日16:00-22:00	0
item-cnt-371.html	中野 2	1	たからゆ	中野区若宮一丁目 49-1	西武新宿線「野方」駅下車、徒歩6分	月曜	1	16:00-24:30	0
item-cnt-374.html	中野 4	1	大和湯	中野区大和町四丁目 1-3	中央線「高円寺」駅下車、徒歩13分	金曜	1	16:00-23:00	0
item-cnt-373.html	中野 6	1	上越泉	中野区野方一丁目 51-10	中央線「中野」駅下車、徒歩10分	金曜	1	15:30-25:00	0
item-cnt-372.html	中野 7	1	昭和湯	中野区野方一丁目 21-1	中央線「中野」駅よりバス。「野方警察署前」下車、徒歩3分	土曜	1	15:00-25:00	0
item-cnt-378.html	中野 8	1	一の湯	中野区沼袋一丁目 39-10	西武新宿線「沼袋」駅下車、徒歩1分	第 1, 3, 5 水曜	1	16:00-25:30/日祝は15:00-25:30	0
item-cnt-379.html	中野 10	1	江古田湯	中野区江古田三丁目 5-12	大江戸線「新江古田」駅下車、徒歩10分	月曜	1	16:00-24:00	1
item-cnt-376.html	中野 13	1	新越泉	中野区新井五丁目 17-2	西武新宿線「新井薬師前」駅下車、徒歩3分	月曜	1	15:00-24:00	0
item-cnt-375.html	中野 14	1	中野寿湯温泉	中野区新井一丁目 14-13	中央線「中野」駅下車、徒歩7分	火曜	1	16:00-25:30	1
item-cnt-359.html	中野 18	1	健康浴泉	中野区東中野三丁目 17-3	総武線「東中野」駅下車、徒歩5分/東京メトロ東西線「落合」駅下車、徒歩5分	水曜	1	15:00-24:00	0
item-cnt-361.html	中野 19	1	松本湯	中野区東中野五丁目 29-12	東京メトロ東西線「落合」駅下車、徒歩3分	木曜/祝日は翌日休	1	15:00-24:00	0
item-cnt-360.html	中野 20	1	アクア東中野	中野区東中野四丁目 9-22	総武線「東中野」駅下車、徒歩2分	月曜/祝日は翌日休	1	15:00-24:00	0
item-cnt-358.html	中野 21	1	天神湯	中野区中野五丁目 10-10	中央線「中野」駅下車、徒歩7分	月曜、木曜/祝日は営業	1	15:45-23:00	1
item-cnt-365.html	中野 22	1	昭和浴場	中野区中央五丁目 21-12	東京メトロ丸ノ内線「東高円寺」駅下車、徒歩5分	水曜	1	15:30-25:30/金曜は翌3時まで営業	0
item-cnt-364.html	中野 23	1	高砂湯	中野区中央四丁目 49-2	中央線「中野」駅下車、徒歩7分/東京メトロ丸ノ内線「新中野」駅下車、徒歩7分	月曜/祝日は翌日休	1	15:00-24:30	1
item-cnt-362.html	中野 24	1	千代の湯	中野区中央三丁目 16-12	中央線「中野」駅よりバス。「紅葉山公園下」下車、徒歩2分	土曜	1	15:45-24:00	1
item-cnt-363.html	中野 25	1	照の湯	中野区中央三丁目 30-6	東京メトロ丸ノ内線「新中野」駅下車、徒歩3分	土曜	1	15:30-24:00	1
item-cnt-366.html	中野 26	1	クラブ湯	中野区本町二丁目 47-5	東京メトロ丸ノ内線「中野坂上」駅下車、徒歩1分	土曜	1	15:00-24:30	1
item-cnt-367.html	中野 27	1	大黒湯	中野区本町四丁目 32-10	東京メトロ丸ノ内線「新中野」駅下車、徒歩3分	月曜/祝日の場合は翌日休	1	16:00-25:00/※女湯は23:30まで	1
item-cnt-369.html	中野 29	1	清春湯	中野区弥生町二丁目 1-9	東京メトロ丸ノ内線「中野新橋」駅下車、徒歩7分	不定休	1	15:30-26:00	0
item-cnt-370.html	中野 31	1	月の湯	中野区南台二丁目 30-7	中央線「中野」駅よりバス。「南台３丁目」下車、徒歩2分	月曜、火曜	1	15:00-23:00	0
item-cnt-393.html	杉並 2	1	井草湯	杉並区下井草五丁目 3-15	西武新宿線「井荻」駅下車、徒歩6分	月曜	0	14:30-22:30/(最終入店22:00)	0
item-cnt-394.html	杉並 3	1	亀の湯	杉並区桃井一丁目 35-9	中央線「荻窪」駅よりバス。「清水２丁目」下車、徒歩3分	月曜	1	16:00-24:00	0
item-cnt-395.html	杉並 4	1	秀の湯	杉並区桃井四丁目 2-9	中央線「西荻窪」駅下車、徒歩10分/中央線「西荻窪」駅よりバス。「桃井４丁目」下車、徒歩1分	木曜	1	15:30-25:30	0
item-cnt-396.html	杉並 6	1	文化湯	杉並区西荻北四丁目 3-10	中央線「西荻窪」駅下車、徒歩5分	月曜	1	16:00-24:00	0
item-cnt-398.html	杉並 9	1	天狗湯	杉並区西荻南一丁目 21-4	中央線「西荻窪」駅下車、徒歩7分	金曜	1	15:45-23:45	0
item-cnt-399.html	杉並 10	1	ＧＯＫＵＲＡＫＵＹＡ	杉並区上荻二丁目 40-14	中央線「荻窪」駅下車、徒歩7分	火曜	1	16:00-26:00	0
item-cnt-392.html	杉並 12	1	第二宝湯	杉並区本天沼二丁目 7-13	中央線「荻窪」駅よりバス。「稲荷横丁」下車、徒歩0分	金曜	1	15:30-24:00	0
item-cnt-391.html	杉並 14	1	藤乃湯	杉並区天沼二丁目 17-20	中央線「荻窪」駅下車、徒歩5分	土曜	1	16:00-24:00	0
item-cnt-385.html	杉並 16	1	天徳泉	杉並区阿佐谷北二丁目 22-1	中央線「阿佐ヶ谷」駅下車、徒歩4分	土曜	1	15:00-26:00	0
item-cnt-384.html	杉並 20	1	玉の湯	杉並区阿佐谷北一丁目 13-7	中央線「阿佐ヶ谷」駅下車、徒歩7分	月、火曜	1	15:00-25:00	1
item-cnt-382.html	杉並 21	1	なみのゆ	杉並区高円寺北三丁目 29-2	中央線「高円寺」駅下車、徒歩7分	土曜	1	15:00-25:00/日曜は8:00-12:00も営業、水曜は18:00開店	1
item-cnt-383.html	杉並 22	1	小杉湯	杉並区高円寺北三丁目 32-2	中央線「高円寺」駅下車、徒歩5分	木曜	1	15:30-25:45	0
item-cnt-380.html	杉並 23	1	弁天湯	杉並区高円寺南三丁目 25-1	東京メトロ丸ノ内線「新高円寺」駅下車、徒歩6分	月曜	1	15:30-25:00	0
item-cnt-381.html	杉並 26	1	香藤湯	杉並区高円寺南五丁目 1-7	中央線「中野」駅下車、徒歩7分/丸ノ内線「東高円寺」駅下車、徒歩7分	金曜	1	16:00-25:00	0
item-cnt-402.html	杉並 27	1	大和湯	杉並区和田一丁目 71-18	東京メトロ丸ノ内線「東高円寺」駅下車、徒歩6分	月曜	1	16:00-24:30/日曜は15:00から営業	0
item-cnt-390.html	杉並 28	1	桜湯	杉並区和田三丁目 11-9	東京メトロ丸ノ内線「東高円寺」駅下車、徒歩10分	木曜	1	15:00-24:00	0
item-cnt-387.html	杉並 29	1	杉並湯	杉並区梅里一丁目 13-7	東京メトロ丸ノ内線「新高円寺」駅下車、徒歩3分	月曜	1	15:45-24:00	0
item-cnt-388.html	杉並 32	1	ゆ家和ごころ 吉の湯	杉並区成田東一丁目 14-7	京王井の頭線「永福町」駅よりバス。「松ノ木住宅」下車、徒歩5分	月曜	0	13:30-22:00/最終入場21:30	0
item-cnt-401.html	杉並 36	1	大黒湯	杉並区和泉一丁目 34-2	京王線「代田橋」駅下車、徒歩10分	水曜	1	16:00-24:00	0
item-cnt-400.html	杉並 38	1	湯の楽代田橋	杉並区和泉一丁目 1-4	京王線「代田橋」駅下車、徒歩4分	木曜	1	15:00-24:30/日曜は14:00から営業	0
item-cnt-535.html	豊島 2	1	山の湯	豊島区要町一丁目 47-12	東京メトロ有楽町線「要町」駅下車、徒歩5分	月曜/祝日は翌日休	0	15:30-24:00	0
item-cnt-533.html	豊島 5	1	健康ランド末広湯	豊島区千早二丁目 14-13	東京メトロ有楽町線「要町」駅下車、徒歩7分	金曜/祝日は営業	1	16:00-24:30/日祝は15:00-	0
item-cnt-531.html	豊島 12	1	広の湯	豊島区南長崎三丁目 36-14	西武池袋線「椎名町」駅下車、徒歩7分	月曜	0	16:00-24:00	0
item-cnt-530.html	豊島 13	1	五色湯	豊島区目白五丁目 21-4	西武池袋線「椎名町」駅下車、徒歩3分	土曜	1	16:30-24:30/日曜は14:30から営業	0
item-cnt-529.html	豊島 14	1	妙法湯	豊島区西池袋四丁目 32-4	西武池袋線「椎名町」駅下車、徒歩2分	月曜	1	15:00-25:00	0
item-cnt-528.html	豊島 16	1	湯～ゆランドあずま	豊島区西池袋四丁目 13-9	西武池袋線「椎名町」駅下車、徒歩8分	火曜	1	15:30-25:30/日曜は14:00から営業	1
item-cnt-545.html	豊島 21	1	前田湯	豊島区池袋四丁目 12-25	山手線「池袋」駅下車、徒歩15分	日曜	1	16:30-24:00	0
item-cnt-542.html	豊島 22	1	平和湯	豊島区池袋二丁目 64-11	山手線「池袋」駅下車、徒歩5分	月曜	1	15:00-25:00	0
item-cnt-537.html	豊島 24	1	小松湯	豊島区池袋本町三丁目 1-3	東武東上線「北池袋」駅下車、徒歩7分	水曜	1	16:00-24:30	0
item-cnt-539.html	豊島 25	1	新月湯	豊島区池袋本町四丁目 25-1	東武東上線「北池袋」駅下車、徒歩3分	火曜	1	15:30-24:30	0
item-cnt-541.html	豊島 26	1	ゆラックス	豊島区上池袋二丁目 10-6	山手線「池袋」駅下車、徒歩8分	土曜	1	15:00-22:00	0
item-cnt-540.html	豊島 28	0	稲荷湯	豊島区上池袋一丁目 9-17	山手線「池袋」駅下車、徒歩10分	水曜	1	15:50-25:00	0
item-cnt-553.html	豊島 29	1	千代田湯	豊島区北大塚三丁目 7-7	山手線「大塚」駅下車、徒歩7分	月曜	1	16:00-23:00	0
item-cnt-547.html	豊島 31	1	巣鴨湯	豊島区巣鴨四丁目 13-9	都電荒川線「庚申塚」駅下車、徒歩1分	金曜	1	16:00-24:30/日曜15:00-	0
item-cnt-548.html	豊島 32	1	やすらぎの湯 ニュー椿	豊島区巣鴨五丁目 20-3	都電荒川線「新庚申塚」駅下車、徒歩0分	木曜	1	15:00-24:00	0
item-cnt-555.html	豊島 33	1	えびす湯	豊島区駒込七丁目 15-9	山手線「巣鴨」駅下車、徒歩15分	月曜/祝日は翌日休	1	15:30-23:30	0
item-cnt-554.html	豊島 34	1	香取湯	豊島区駒込六丁目 16-6	山手線「駒込」駅下車、徒歩10分	金曜	1	14:00-24:00	1
item-cnt-546.html	豊島 35	1	宮下湯	豊島区巣鴨一丁目 30-2	山手線「巣鴨」駅下車、徒歩3分	木曜	1	15:00-24:30	0
item-cnt-551.html	豊島 37	1	玉の湯	豊島区南大塚二丁目 31-3	山手線「大塚」駅下車、徒歩5分	木曜	1	15:00-25:00	0
item-cnt-552.html	豊島 38	1	大塚記念湯	豊島区南大塚三丁目 38-15	山手線「大塚」駅下車、徒歩3分	金曜	1	14:00-25:00/2Fサウナ(別料金)	0
item-cnt-527.html	豊島 40	1	高砂湯	豊島区雑司が谷一丁目 5-3	副都心線「雑司が谷」駅下車、徒歩8分	水、金曜	1	17:00-24:00	0
item-cnt-587.html	北 1	1	露天風呂ゆの花	北区浮間四丁目 6-10	埼京線「浮間舟渡」駅下車、徒歩7分	月曜	1	15:00-23:00/最終入店時間22時半	1
item-cnt-580.html	北 3	1	お玉湯	北区赤羽北一丁目 25-13	埼京線「北赤羽」駅下車、徒歩7分/南北線「赤羽岩淵」駅下車、徒歩7分	水曜	1	15:45-24:00	1
item-cnt-581.html	北 4	1	富士の湯	北区西が丘一丁目 25-14	埼京線「赤羽」駅よりバス。「西ケ丘」下車、徒歩2分	水曜	1	15:30-23:30	1
item-cnt-579.html	北 5	1	岩の湯	北区岩淵町 31-2	東京メトロ南北線「赤羽岩淵」駅下車、徒歩3分	金曜	1	15:30-24:00	1
item-cnt-586.html	北 7	1	テルメ末広	北区志茂五丁目 16-14	東京メトロ南北線「志茂」駅下車、徒歩7分	金曜	1	14:00-24:00	1
item-cnt-585.html	北 8	1	ＨＯＴランドみどり湯	北区志茂三丁目 25-9	東京メトロ南北線「志茂」駅下車、徒歩3分	月曜/祝日は翌日休	1	15:00-23:30/日曜13:00-23:30	1
item-cnt-582.html	北 12	1	藤の湯	北区神谷三丁目 23-12	埼京線「赤羽」駅下車、徒歩15分	木曜	1	15:45-24:00	1
item-cnt-583.html	北 13	1	平和湯	北区神谷三丁目 41-13	東京メトロ南北線「王子神谷」駅下車、徒歩7分	金曜	1	15:00-24:00	1
item-cnt-578.html	北 15	1	十條湯	北区十条仲原一丁目 14-2	埼京線「十条」駅下車、徒歩5分	火曜、金曜	1	15:15-23:30	1
item-cnt-577.html	北 19	1	加賀浴場	北区王子本町二丁目 23-9 加賀ビル	京浜東北線「王子」駅下車、徒歩7分	水曜	1	15:00-23:00	1
item-cnt-574.html	北 20	1	地蔵湯	北区東十条二丁目 14-6	京浜東北線「東十条」駅下車、徒歩4分	金曜	0	14:15-23:30/23時30分で閉めます!	1
item-cnt-575.html	北 21	1	柳湯	北区東十条三丁目 5-15	京浜東北線「東十条」駅下車、徒歩5分	月曜	1	14:30-24:00/日・祝日は13:00-23:00	1
item-cnt-573.html	北 22	1	藤ランド	北区東十条一丁目 22-11	京浜東北線「東十条」駅下車、徒歩5分	水曜	1	15:30-24:00	1
item-cnt-572.html	北 23	1	金星湯	北区王子四丁目 1-3	東京メトロ南北線「王子神谷」駅下車、徒歩5分	不定休（月 2 回）	1	16:00-25:00/日曜は8:00-12:00も営業	1
item-cnt-571.html	北 24	1	宝泉湯	北区豊島八丁目 23-5	東京メトロ南北線「王子神谷」駅下車、徒歩5分	水曜	1	15:00-23:30	1
item-cnt-570.html	北 25	1	豊島浴場	北区豊島八丁目 2-18	京浜東北線「王子」駅よりバス。「豊島７丁目」下車、徒歩0分	木曜	1	15:00-23:30	1
item-cnt-569.html	北 26	1	豊島湯	北区豊島三丁目 19-7	京浜東北線「王子」駅よりバス。「豊島３丁目」下車、徒歩2分	不定休	1	15:30-23:30	1
item-cnt-559.html	北 28	1	滝野川浴場	北区滝野川三丁目 17-5	都営三田線「西巣鴨」駅下車、徒歩3分	火曜	0	16:00-24:00/日曜、祝日は15:00から営業	1
item-cnt-560.html	北 29	1	稲荷湯	北区滝野川六丁目 27-14	都営三田線「西巣鴨」駅下車、徒歩6分/埼京線「板橋」駅下車、徒歩6分	水曜	1	14:50-25:15	1
item-cnt-561.html	北 31	1	クアパレスゆうゆう	北区滝野川七丁目 11-8	埼京線「板橋」駅東口下車、徒歩1分	金曜/1月1日、3日は休業	1	14:00-24:00/1月2日は朝湯を実施	1
item-cnt-558.html	北 33	1	飛鳥山温泉	北区滝野川二丁目 43-2	都電荒川線「飛鳥山」駅下車、徒歩5分	火曜	1	14:30-24:30/日曜は13:30より営業	1
item-cnt-556.html	北 34	1	えびす湯	北区滝野川一丁目 1-20	京浜東北線「王子」駅下車、徒歩3分	月曜/祝日は翌日休	1	15:00-24:00	1
item-cnt-557.html	北 35	1	鶴の湯	北区滝野川一丁目 18-8	都電荒川線「滝野川一丁目」駅下車、徒歩2分	金曜	1	15:00-24:00/日曜は14:00から営業	1
item-cnt-564.html	北 36	1	月の湯	北区西ケ原四丁目 29-1	都電荒川線「滝野川一丁目」駅下車、徒歩5分	月曜	1	15:30-24:00	1
item-cnt-576.html	北 38	1	橘湯	北区堀船三丁目 38-7	都電荒川線「梶原」駅下車、徒歩2分	月曜	1	14:00-24:00/日曜は7:00-12:00も営業	1
item-cnt-565.html	北 39	1	大黒湯	北区上中里二丁目 31-12	京浜東北線「上中里」駅下車、徒歩2分	火曜	1	15:00-24:00/日祝は14:00-24:00	1
item-cnt-563.html	北 40	1	殿上湯	北区西ケ原一丁目 20-12	山手線「駒込」駅下車、徒歩8分	金曜	1	16:00-23:00/日曜は8:00-12:00も営業	1
item-cnt-566.html	北 42	1	松の湯	北区田端四丁目 3-9 繁栄ビル 2 階	山手線「駒込」駅下車、徒歩5分	月曜/祝日は翌日休	1	14:30-24:30	1
item-cnt-139.html	荒川 1	1	神田湯	荒川区西尾久八丁目 38-3	都電荒川線「荒川車庫前」駅下車、徒歩1分	金曜	1	15:00-24:30	1
item-cnt-138.html	荒川 2	1	千代の湯	荒川区西尾久五丁目 22-14	都電荒川線「荒川遊園地前」駅下車、徒歩5分	木曜不定休	1	15:00-23:15	1
item-cnt-137.html	荒川 3	1	梅の湯	荒川区西尾久四丁目 13-2	山手線「田端」駅より徒歩15分/都電荒川線「小台」駅より徒歩6分	月曜	1	15:00-25:00	0
item-cnt-135.html	荒川 6	1	尾久ゆ～ランド	荒川区東尾久五丁目 27-5	都電荒川線「熊野前」駅下車、徒歩3分	水曜	0	15:00-25:00	0
item-cnt-134.html	荒川 7	1	ニュー恵美須	荒川区東尾久四丁目 17-9	日暮里舎人ライナー「赤土小学校前」駅下車、徒歩1分	第 1, 3 月曜	1	15:00-24:00	0
item-cnt-133.html	荒川 8	1	やまと湯	荒川区東尾久三丁目 13-3	都電荒川線「東尾久３丁目」駅下車、徒歩2分	金曜	1	15:30-23:30	0
item-cnt-136.html	荒川 9	1	大門湯	荒川区東尾久六丁目 11-2	都電荒川線「東尾久３丁目」駅下車、徒歩3分	月曜	0	16:00-22:30	0
item-cnt-132.html	荒川 10	1	タイムリゾート	荒川区町屋四丁目 4-1	都電荒川線「町屋２丁目」駅下車、徒歩3分	金曜	1	15:00-24:00	1
item-cnt-131.html	荒川 13	1	子宝湯	荒川区町屋三丁目 9-7	東京メトロ千代田線「町屋」駅下車、徒歩6分	月曜	0	15:00-24:00	1
item-cnt-129.html	荒川 15	1	竹の湯	荒川区町屋一丁目 21-14	京成線「町屋」駅下車、徒歩3分	水曜	1	14:00-24:00	1
item-cnt-119.html	荒川 16	1	千歳湯	荒川区西日暮里四丁目 8-4	東京メトロ千代田線「西日暮里」駅下車、徒歩5分	金曜	1	15:30-24:00	0
item-cnt-120.html	荒川 17	1	富来浴場	荒川区西日暮里四丁目 22-10	山手線「西日暮里」駅下車、徒歩3分	日曜	1	15:30-24:00	0
item-cnt-124.html	荒川 23	1	野崎浴場	荒川区荒川二丁目 59-2	京成線「町屋」駅下車、徒歩3分	金曜	0	15:00-24:00	1
item-cnt-126.html	荒川 25	1	喜楽湯	荒川区荒川三丁目 59-11	常磐線「三河島」駅下車、徒歩3分	月曜	1	15:00-24:00/(入店は23時半まで)	0
item-cnt-125.html	荒川 26	1	藤の湯	荒川区荒川三丁目 16-4	常磐線「三河島」駅下車、徒歩7分	木曜	1	16:00-24:00	1
item-cnt-112.html	荒川 27	1	雲翠泉	荒川区東日暮里三丁目 16-4	常磐線「三河島」駅下車、徒歩5分	水曜	1	15:00-24:00	0
item-cnt-113.html	荒川 28	1	帝国湯	荒川区東日暮里三丁目 22-3	常磐線「三河島」駅下車、徒歩7分	月曜	1	15:00-24:00	0
item-cnt-114.html	荒川 29	0	黄金湯	荒川区東日暮里三丁目 27-10	山手線「日暮里」駅下車、徒歩7分	火曜	1	15:00-23:00	0
item-cnt-115.html	荒川 30	1	寿湯	荒川区東日暮里四丁目 12-3	山手線「日暮里」駅下車、徒歩10分	土曜	1	15:00-23:40	0
item-cnt-117.html	荒川 31	0	玉の湯	荒川区東日暮里六丁目 40-20	常磐線「三河島」駅下車、徒歩5分	月曜	1	15:00-21:00	0
item-cnt-118.html	荒川 32	1	日暮里 斉藤湯	荒川区東日暮里六丁目 59-2	山手線「日暮里」駅下車、徒歩3分	金曜	1	14:00-23:30/(最終入場23時)	0
item-cnt-111.html	荒川 35	1	鴻の湯	荒川区東日暮里二丁目 20-10	東京メトロ日比谷線「三ノ輪」駅下車、徒歩10分	月曜	1	15:30-22:30	1
item-cnt-121.html	荒川 38	1	大勝湯	荒川区南千住一丁目 19-4	都電荒川線「三ノ輪橋」駅下車、徒歩2分	水曜	1	10:00-21:30	0
item-cnt-123.html	荒川 42	1	草津湯	荒川区南千住七丁目 26-2	常磐線「南千住」駅下車、徒歩2分	火曜	1	15:00-23:30	0
item-cnt-598.html	板橋 1	1	岩の湯	板橋区常盤台一丁目 34-10	東武東上線「ときわ台」駅下車、徒歩5分/東武東上線「中板橋」駅下車、徒歩８分	金曜	1	16:00-23:30	0
item-cnt-601.html	板橋 4	1	パブリバ八光	板橋区東新町二丁目 56-13	東武東上線「ときわ台」駅下車、徒歩10分	水曜	1	15:30-23:30	0
item-cnt-597.html	板橋 6	1	稲垣浴泉	板橋区中板橋 29-3	東武東上線「中板橋」駅下車、徒歩2分	月曜	1	16:00-23:00	0
item-cnt-604.html	板橋 9	1	第二富士の湯	板橋区大谷口上町 48-9	東武東上線「大山」駅下車、徒歩12分	金曜	0	15:30-24:00	0
item-cnt-605.html	板橋 10	1	大黒湯	板橋区大谷口一丁目 47-5	東京メトロ有楽町線「千川」駅下車、徒歩7分	火曜	1	15:00-24:00	0
item-cnt-592.html	板橋 11	1	第二富士見湯	板橋区幸町 20-5	東武東上線「大山」駅下車、徒歩7分	土曜	1	16:00-24:00/日曜、祝日は15時から営業	0
item-cnt-606.html	板橋 12	1	クアパレス藤	板橋区南町 39-10	東京メトロ有楽町線「千川」駅下車、徒歩13分	水曜、第 1 木曜	1	15:30-24:00/日・祝日13:00ー24:00	0
item-cnt-607.html	板橋 13	1	みやこ湯	板橋区熊野町 34-14	東武東上線「大山」駅下車、徒歩10分	金曜	1	15:30-24:00	0
item-cnt-591.html	板橋 14	1	金松湯	板橋区大山東町 55-3	東武東上線「大山」駅下車、徒歩2分	火曜	1	15:30-23:30	0
item-cnt-596.html	板橋 15	1	一の湯	板橋区栄町 20-11	東武東上線「大山」駅下車、徒歩10分	水曜	1	15:00-23:00/日曜、祝日は14時45分から営業	0
item-cnt-595.html	板橋 16	0	愛染湯	板橋区大和町 46-7	都営三田線「板橋本町」駅下車、徒歩10分	不定休	1	11:00-23:00(最終閉店23:10)、日曜は8:00より営業/男性サウナは2時間まで、開店から22:45まで利用可(受付は22:00まで)	0
item-cnt-594.html	板橋 19	1	竹の湯	板橋区本町 18-3	都営三田線「板橋本町」駅下車、徒歩5分	月曜	0	15:20-24:00/日曜14:20-24:00	0
item-cnt-593.html	板橋 22	1	梅の湯	板橋区仲宿 22-6	都営三田線「板橋区役所前」駅下車、徒歩7分	水曜	1	15:30-24:00	0
item-cnt-590.html	板橋 23	1	さくら湯	板橋区板橋三丁目 39-12	都営三田線「板橋区役所前」駅下車、徒歩5分	月曜、木曜	1	15:30-21:00	0
item-cnt-588.html	板橋 26	1	ゆーらんど	板橋区板橋一丁目 41-13	埼京線「板橋」駅下車、徒歩5分	月曜	1	15:00-25:00	0
item-cnt-614.html	板橋 28	1	初音湯	板橋区成増三丁目 41-16	東武東上線「成増」駅下車、徒歩10分	不定休	1	15:00-23:00	0
item-cnt-616.html	板橋 30	1	岩の湯	板橋区赤塚六丁目 12-2	東武東上線「下赤塚」駅下車、徒歩5分	金曜	1	15:30-23:00/日曜は13-21時	0
item-cnt-622.html	板橋 32	1	黄金湯	板橋区徳丸五丁目 2-2	東武東上線「東武練馬」駅下車、徒歩15分	月曜/祝日の場合は翌日休	1	15:00-22:00	1
item-cnt-621.html	板橋 33	1	光徳湯	板橋区徳丸三丁目 11-16	東武東上線「東武練馬」駅下車、徒歩6分	不定休	1	15:00-23:30/日曜は8:30から営業	0
item-cnt-618.html	板橋 37	1	第一金乗湯	板橋区若木一丁目 19-6	東武東上線「上板橋」駅下車、徒歩10分	不定休	1	16:00-24:00/日曜は15時から営業	0
item-cnt-603.html	板橋 39	1	湯～ハウス	板橋区上板橋三丁目 18-12	東武東上線「上板橋」駅下車、徒歩4分	金曜	1	15:00-23:30	0
item-cnt-602.html	板橋 40	1	寿湯	板橋区上板橋一丁目 21-4	東武東上線「上板橋」駅下車、徒歩3分	火曜	0	15:45-24:00/日曜、祝日、第2木曜は15時30分から営業	0
item-cnt-612.html	板橋 42	1	紀の国湯	板橋区坂下二丁目 33-4	都営三田線「蓮根」駅下車、徒歩1分	月曜/祝日は翌日休	1	15:00-23:00	0
item-cnt-619.html	板橋 43	1	功泉湯	板橋区西台二丁目 17-20	都営三田線「西台」駅下車、徒歩8分	水曜	1	15:00-23:30	0
item-cnt-611.html	板橋 44	1	松の湯	板橋区志村三丁目 28-6	都営三田線「志村３丁目」駅下車、徒歩2分	金曜	1	14:00-24:00	0
